date_日期,price_价格,title_名称,lowerPrice_最低价格,lowerDate_最低价格日期,itemurl_商品链接
2024-04-01,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-01,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-02,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-02,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-03,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-03,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-04,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-04,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-05,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-05,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-06,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-06,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-07,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-07,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-08,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-08,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-09,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-09,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-10,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-10,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-11,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-11,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-12,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-12,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-13,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
2024-04-13,135.0,旗舰蓝旗舰（Blue FLAGSHIP） 五星旗舰 蓝旗舰打印纸复印纸整箱 70g-A4-5包装（2500张）,123,2025-05-25,http://item.jd.com/64818415832.html
