date_日期,price_价格,title_名称,lowerPrice_最低价格,lowerDate_最低价格日期,itemurl_商品链接
2024-09-08,199.0,得力（deli）得力A4纸打印复印纸70g白纸80g单包一包500张整箱5包一箱a4打印纸 【新品上市】凯锐70g整箱5包2500张,144.74,2025-05-26,http://item.jd.com/10095065220844.html
2024-09-09,199.0,得力（deli）得力A4纸打印复印纸70g白纸80g单包一包500张整箱5包一箱a4打印纸 【新品上市】凯锐70g整箱5包2500张,144.74,2025-05-26,http://item.jd.com/10095065220844.html
2024-09-10,199.0,得力（deli）得力A4纸打印复印纸70g白纸80g单包一包500张整箱5包一箱a4打印纸 【新品上市】凯锐70g整箱5包2500张,144.74,2025-05-26,http://item.jd.com/10095065220844.html
2024-09-11,199.0,得力（deli）得力A4纸打印复印纸70g白纸80g单包一包500张整箱5包一箱a4打印纸 【新品上市】凯锐70g整箱5包2500张,144.74,2025-05-26,http://item.jd.com/10095065220844.html
2024-09-12,199.0,得力（deli）得力A4纸打印复印纸70g白纸80g单包一包500张整箱5包一箱a4打印纸 【新品上市】凯锐70g整箱5包2500张,144.74,2025-05-26,http://item.jd.com/10095065220844.html
2024-09-13,199.0,得力（deli）得力A4纸打印复印纸70g白纸80g单包一包500张整箱5包一箱a4打印纸 【新品上市】凯锐70g整箱5包2500张,144.74,2025-05-26,http://item.jd.com/10095065220844.html
2024-09-14,199.0,得力（deli）得力A4纸打印复印纸70g白纸80g单包一包500张整箱5包一箱a4打印纸 【新品上市】凯锐70g整箱5包2500张,144.74,2025-05-26,http://item.jd.com/10095065220844.html
2024-09-15,199.0,得力（deli）得力A4纸打印复印纸70g白纸80g单包一包500张整箱5包一箱a4打印纸 【新品上市】凯锐70g整箱5包2500张,144.74,2025-05-26,http://item.jd.com/10095065220844.html
2024-09-16,199.0,得力（deli）得力A4纸打印复印纸70g白纸80g单包一包500张整箱5包一箱a4打印纸 【新品上市】凯锐70g整箱5包2500张,144.74,2025-05-26,http://item.jd.com/10095065220844.html
2024-09-17,199.0,得力（deli）得力A4纸打印复印纸70g白纸80g单包一包500张整箱5包一箱a4打印纸 【新品上市】凯锐70g整箱5包2500张,144.74,2025-05-26,http://item.jd.com/10095065220844.html
